Input_Address,Output_Address,Input_Value,Output_Value
1PwueY3B4BVmetNAhdcAmjcKEupBwYEN7v,1A1jxcQbdnfDWNkgEFsfZzExbjMpnokwZn,58361536,1147216
1FRtmg2Nbo6khsfViPCw8HQGcMCiBsGqZW,1NJYzpGeYS8M6Tpyb6sb3T2uUtHWXSrdCq,881700000,1140000000
1Eda8xzNF8kKCsGw9cJMMaJB6RncXQuHWR,15HHgq8XhzKJNKt4VeFWdVVE2ZSCmevEP2,2200000000,1499000000
14WNXzNkGgxCvpq8iqvQCSkvgW2i7PrZXa,13pa4EJ1cmrk737Q2gJYubT8wcnFBMpVWG,9135000000,9127000000
13q7ZRbsQEoAVk5XFTjFmHiG5xUtgt7Fhu,19vFRVLU9wgzxNT2TTrmTtruAkGRxDKT8D,5732600000,5726600000
1PHmCHH82HMMAdKk5uboG2oqQiiP7BES9D,1GxZ5rtTS3Qi6mLQ6FYa4ow9F2EUQRS8yR,5000673562,4978692969
1AnFoJe72AifGExnLJxCSh6icWDtC3jQ4i,1C3bayeufMVwfsrCZNeL9pcWreHAHBXtJ1,150000000,73500000
1KYjfDjtg9fkSHfttvoUozwL4LAyzVqWup,18KRcnUAKgZe2QbtR39J8X2EKrqez3uwzZ,2500000000,2010000000
14sNbb18RPC9LkaWSoTUznRsAW7pKWvE1z,1HhGgh9QSoS7CgviAi2oMQvH6PgS52p9Ch,8000000000,7994000000
1FhqpTkA2X7jFsY53aq1LagT85BaziPmDY,1P1L3GBn4dgRrz3gBwgoRSFG8bfWj74Lca,1197000000,197000000
1NmzxZv7w8CKkKsdJP5sCgqwcQNVH7bKdw,19yEvjeKKke6DVJw4cFiALYcvbkHaWepub,207000000,123000000
1NmzxZv7w8CKkKsdJP5sCgqwcQNVH7bKdw,1CJorX2Z7fFD21ZiJwHV9AHghTE3J2ZEy9,217000000,500000000
1KdoZwFf88rDMS7XEtKVdqhygwgvdxwBih,1NwrWsM5QStmSLbVPNNQKLS2hQqMuFEQac,200000000,165000000
1Co8hRBsJeV5CuQ4NpEKveE8UgTopT8Gnr,1JyVW47ibnwYtmt4rLzRKUzDVSryf4riuo,398000000,1000000
1A2XdwBFZPjr7CkEBQW3hAkCiFv2fY3HtM,1iXeSvrh9DpJe782EUhmkxjxm64dgNFz3,8690000000,8688000000
15Rc3FiXUqNUi8iNqx9EnhZhVzJzbypYC3,17x89jvypYDLpqkhtQkwrUXaXXYxLNNqDd,2518000000,518000000
12hJyPwbo1wJRJWZiz6j4hcA7y5bDTRdUe,12FfShji2jDBtr5zjkad1a323j5QGgVU5D,3201204,2288132
1KYEGHiRRUH7KqRBb8bKkiHQuX6Jk1zFtF,1JRc4jGPdSubVZvorqt2SDtC1QPXwdyNXr,8431528,5000000000
125mF7fokLQFStdjTe9NQA6r31u53DkHMQ,13PP7fmxt3YM8mRwXD8TGJxKhADk6x1TaW,48035000000,45900000000
1DAYATXAVYJZKUeawkBMMN5iuS6TCebNSH,1D2gZXC8KN2kVTu7jcZbsxhN5arnmFzRwH,13284000000,446000000
19CxgnfRjzgWz5xRkHaQyB8WxWAwe8HHwa,1CF8DWifDDoCajoXGuYP73aRLdowuZjwzp,57000000,7000000
1ANnWmUUU4igr4TfqaR4kD3dXWNMfr3mra,1DcTQhDC1DLLQHiUThrTSkXko8ubQW4dLx,50000000,100000000
1CV38ZCspkPhESeRtFT83U8X9ccPQh2mhf,1ATo8FCjn9eZrmMhzSycjqZ62RFRpEDyzH,9078844723,8675933037
17sDJ2HyVx33WzReZhZ3PtCfW2eeWuNmut,1FW4BZsLGTiiHbN3HT8B4sdodCz6dotjQS,4291753,2291753
1G8U3K9RXQFsDrTQSGkLCTgM42gMU6qjLB,17XiLPYTZDf1HZDXpDjdXBbDc1FfbxmjZy,7061000000,7055000000
1CoRRLiUB7ozSDo1qXpWb9aqxVRd2hcYjX,13Kp34YCWabNaQzHWvJyvrZ7TA5J7TVgu6,9487950000,9481950000
12j3ojeh4WLnqJjSsjB496h3xKqoiKCGEB,1A4eMbP2uVQXnTVLmYpb5pfCyuQcgK5b8A,21113763326,21112763326
1AW2UvSejMQAGbwBbjNi9uVNx4otgsVzvQ,1DwiFbZYkrRbc9kHu8Fmhu8LqwRb6bdCzf,137849040,1188140
1AW2UvSejMQAGbwBbjNi9uVNx4otgsVzvQ,1ADY15Qjsnwfy8cizCyyVQv3iiz99SpkUG,31417940,200000000
1JbKPr581dRD52bbj1c6cQRoTfpfyUzLnJ,1KjoDg6Aj3NZfaJ7HfVzW6rubER17Q8NbY,6961020000,6959020000
1PMe4oKvGoFCZhJRpcnEEwDseLzrdh2BjX,1G4ZVFnMTzfmxQsJYbfGTc8kfjpt7VCoXj,306069800,80767120
15k3nDftyeZzmP7stDcjTMLQ26eQNu5eH3,1JoZjbFUWa557uCkQhrL1nLRVxxtn9mmLy,10112000000,10110000000
1MqR2RD73Ci14PnWMK8WbPHfUg2Z8LXNyq,1FyuMMY3BCfPT2rwrCyR2qsDP7MSWAXA1h,28554106178,28463765873
1BF5k3zbvvWrGb1fXwQWU3LZLWpsZ3VBcG,18X1yzLgGFgFAgqYWubHpvJswjnUq9GfXB,203000000,5478697
1CAbyNibaqgn2nkYUjMCX5dxG1cwL8wxLc,1DJ6FgcL85kbNox3r3pYiKVdfA27tptSM4,402478697,600000000
1HoNqemJwNXZX5e9qQRem3HjU91RCKcu2g,18qZ7gYrmKvc2X1n5Vog8JHLwVWJov7Qc1,210940645,2102796
1CUC9KvZKWoRKNvxtVMLNh6jzPTvns16nS,171ehgGYVNbCC6t2TzkgkBPqYT9zVfbUwk,11978182,1000000000
121JoGczRpH5wBFwymGbCY9SDhVFgf179D,18k8Qb9CyTCJdcV26yeJHUWvsfNb4SjqeE,115029678,1000968
14gMKtpuSm7rN4pdbCMbHgqBJV1A7sp9ds,1jzD353x3jVVaERrD6r1LK6vVf4QCRFRZ,1000430,3300000000
15YAQQgcf6xKWoFes9hnPdnKXAHn7z1jQU,1HXeD7SZQ3HZHnwFv8cu3Z6LSRy2fcK3KF,9980916280,9961916280
1JBAw2M3gM6cPVgrWUFDARuPo7bqnLajzv,17zoaQwjEwuXDhJLCj6bv27jEM2NBwhiLM,12149000000,12124000000
18nufWmhrn4xEwyzBNDijJjDTz3e6UnVB9,1NcMbcvWwjXu1roWp7Btv5i8K6tbZZWJhZ,10089000000,89000000
1CvT9xEk8cwBrpjhwqjUWH8BdXEFk9ndYU,16kihJjeUUDoWdu6svihUVKH7nBt6v8KJa,1000000000,500000000
1DqqyLtsr3nuqi7SFgkT2HhxutcdcFascy,1ARmn5WBhQY5Pg3112smDFvuiNGaCEPUQX,7384000000,7376000000
1Eo8UcE4D5X9bQaNq1Je4jgXN4aQ6eHrim,14vnsyMGxkGYAodMqAJCWynmjaBrDQn1UN,9490000000,9482000000
1EwboiTdBx3YSPVoVdcG8RKcdhaFMcKR9S,1HntWbngwnFF3FbvSgEtaZT9fAVdpGVhbU,18011638,33300000
1BnSgSqNyYEaaDmXpHUcHYnPfDkNUYmxXw,1Q7zGWdBN7muZ9zoUD3DjpyJvJtMojHy2a,900000000,900000000
13EhJZSC2JuF5KAT5cE5zpecN8fQXfv3sW,12wkhivc7hjVXZYELaUPTTLeNHTJmgcuX3,43500000,1017150
13EhJZSC2JuF5KAT5cE5zpecN8fQXfv3sW,1H18tRcqsWiyNxccikYbjRHQ9NN2wtswo,30300000,2000000000
12CDxHCSxk5UXVxNnRXCExYgmVmVk8R9MX,1LD2WWngDLMVsQT3vMM1CbPQVoD5uVLzky,14498910908,14487038160
13aGv7Hhqr1qNqFvw6kCEWWneYLAhvcQAC,1Dk5eJv6MefZ9LeVHoBRy9CjDrXmA21KgV,2600000000,2594000000
1BesLPSYxNRjGobDLcqDGf1FpUcrEz8c8g,13LcewiTfofpYs8saEh2rdFcPLXhhUAmQC,5691950000,5685950000
1FXXHX84SwnkpQ4xa9ibLT942jNQjDX8hY,1Eda8xzNF8kKCsGw9cJMMaJB6RncXQuHWR,4300000000,2200000000
1GqSje7vzdQBMG4VUNC4hogfz2VcdiVqDR,1Jno9CNHiQVxf47zR5TKKTi6kKQK8Tur99,700000000,699000000
16XMKZEgVdn8Dk8eVGuREbmWA6vXdZmhvx,1C5vReBFwPr5WSZzfuepDNueHKLNSvW7Xk,5001100000,1900000
1Cbqneb3LkC36HsctgGCqRLx1Z8FEpfrD4,1JRc4jGPdSubVZvorqt2SDtC1QPXwdyNXr,5000800000,10000000000
1HNLQgFujsrTk2NVsKEjSZkWBKELptNSZg,1Bw83zGLYoV2ryudCzPhc1nrMSAtMrYBVi,712101600,1101600
156ammFoN8gmrxVsm75UCsUGXqMKXitPgE,1PNiM912Se39HGr6EYdqw5io7vwMiBepPw,50172391,100000000
19u3TVLSpe2w1LUsqH831BZamFDxKpdSq3,1AhaiR9RZVhFAhxAoNzg3AvUPqypj9CwZT,6000000,1000000
1GwGvxBfTWkBTEqiuTDKrU4iwzS7SdYZrF,12uRXLFxhS2anq1uaMJdqKYoEPv5r7ECmz,18937000000,19363000000
1AVVSRcz8S6pCRvZrch1espdunjVnjBqxg,13BUzFBC4PiNb6hYSG32Z5x2Sax2es7WCF,5001723981,5001723981
1P1mbY1PkEXAjSvErbfraaXQnD5rMnvC1A,13WN74kAHbudXvqeMbmD8PgiW7d1WQkVsj,3648540000,3648540000
19owQPF7NMtj5eGhr4Mm7QuoKorNQm1KGD,18UaQrQf89yXqBcV3zvbjCgd3JUW35NnPN,11664000000,11434000000
1LCnUxgoFscm3RWPuThS67NxsGFqjUgzXp,1FAG37n68DhuXgxjm8N35qLGm5dEgZ78Tc,7336280000,7334280000
1E8Gdc8fy3NaxUVaQhwjBnPEwisxt9eWLj,18jm9dsF8dKvqTNFcBmX2wUeMKnX8658FR,200695230,1046772
12E2m2c3T85T5vN5Gt4QLjsiaJMSntZWnP,16V2W2QPtDyxJgJbqrdkw69FCxMrhR2uSN,49950000,249598458
19pTL6fFa29MbRhhedoPYFP6VxoETg6oSC,1AYEQZmQvJtceZvGH3cdUnnGWDTCxpVCmD,5656000000,1761333000
1Gq4J7wmYPnes94FjyBiHRmjmD9xgZ4qjL,1DRoocsFFuFULpnUEdqqawhqb4R2xkmcow,5772000000,9666667000
1Koai8PKnhuuoTXjfHZnAL372kxs9iwdnb,12bhn7xNXoU4gwyb7E1ianvforLyiyigke,1631000000,1272000000
1Jf6QjLhFACtFNk82bGy2qCivsR7ZWTUss,1BLXV3djd15nMDvmCinYbCTVDxVQSLcpoH,4851000000,5210000000
18xscngKjiiDD1Wcuwr1L966wuqGKLMMjR,1Jzkjb491GV79pjSvrMLrNCJeUxrCvpoNj,40000000,800000000
1GEqmXgRUjxYiA8UZYbFt9f5Wq7tsaB3Ay,1GEqmXgRUjxYiA8UZYbFt9f5Wq7tsaB3Ay,772338000,12338000
1P1rjKWQEvjuUv1ebMk1JRAzR7wEyz5391,15HjQyPwjzUHhR6yTLVthz5PKiDemzNpZB,6985000000,6983000000
14c57yBEsdfxCURLbxBdKpKyaZhyYAi2ZU,1EJ1sKq3XZuj4fMDgoF7x32Q5HZ27cmcK2,1.4919E+11,1.49189E+11
1758dWiUF8gpZfEkGe4ioJ2a2rEwUvePRQ,1CjXJ5iVYXsX5FTagNsn92Dx7KoBTVeZ1K,100000000,100000000
17rf89WPrFU36G5K6rpwUYmrTXRCrYqqGG,1CxadhUB7hb5VkgSkEdPbrNBqaQJSSq5JA,9020000000,9012000000
17rtaBkLKpcwKU7AieJxPPb896W62xgU9V,17UDz3ZtZWdLg8kA5kZqr1BGBDG1mdDyE,2000000000,2000000000
1AiJU68m1QieFYEJHKBMHNT4S7PM9UjqDX,1EAW6vLnufNh6qxfJKJYMh8scLr6gdzzAT,1.25E+11,1.2E+11
1HuQLMXVH1Pvo8ERD35JdNs4S91BKt1J7d,17v92zng4ghSMsCJscW4ZiktH1jZLBqYDV,1640000000,1640000000
1BuiKmWkEytF2YtGe9k9D3EPR71wZs5c7Z,1Dv45xmK8iYSC6ccWKQjjW2Z67kscFnwsZ,74000000,1021568
1Q3eDkun5yBcFoC7TryQYKnQXUMn7hyGzX,1EXykgXafTn8NmUfpK1eT3RuuozhvLVcKG,151641503,1000000000
1Evk5L2ebswxwVNSEEpXvH2Vff7gxALEbp,1JtfkbabUAVHCLe1P2ABmGkeruGHbdYjW1,9334100000,9095100000
1NqsoGrqFAN6otN9SFgUox3YRE9TADESiX,1J7UkgrJyC83E9QwnGXsXiV7ZDbhjkGFse,1302000000,1302000000
1FQk7dkurEvDqhx1NGnH4Z2bq6mUvj4Ps1,1Lsr6yVBiLCZkC7nqvwDtFoksS3iEwW7HG,14108597,1988457
1CSPiJoxmUE14cm2cRW7uDM2nY9KSfMsq3,156TUkYX3YG2qFc3qVQ4jFQcTGviZpPPtb,9831770000,9730770000
1VxSu8J5cxAYa766WNrmbLCSnQWPDM5CG,13T5NEU51BeFJ8bHPQ9gAFXtqe3W7MGnMi,7477000000,7471000000
17Lz8rD5dapHPohK4nY3VKNY73GEzSpgsK,14XhnJpjB5oppEwVygkuDFD19aWsi8dp4z,9156764927,9116764927
1MGT2PHj9M1MFp4XvC4KYnXfeWsGSKfnav,1Akacna1rZwvcd3QCR9WTVLypvm32Qq5Nh,200000000,200000000
1GArRMnF8DLJFxhxaAXQnUDzQVdV1q6YRU,15aaEi67EF11tZYACo64NXQmrsEyivYYHG,678991560,478991560
17rz1Yt5qXr7xQPGutk2Fym5WEQRmhvZ94,12jzc8zjSLx4Ln3onUdQYcuhMgz3nS7Uo6,8899309143,8865459925
1L5pckvq7rtYPTCheDPsYm5WBdWLACHP8Q,17uBtYZBQgN2itsGjqnT1htYCgwciEbJyu,1055007401,55007401
1DKTZcGCB82R9sduqpuwJ9FfBD8nXkwcvx,1E1BV57Bq5MDHJAHQb53WQvS9TpbAC1GHD,5543000000,5535000000
16uDSBXD5ugfMkrrztKRfCBvMa3tbr13cM,1PuSkAvLgEMBFq2YHy1nrzj8bc1MLr62bB,10472000000,10470000000
1FygL2WZp8m2RPLCdgN42gBJjgFditeq5Y,1MKJRx8M91taNHxjqcY1borVe6CgeKxhPH,102000000,6000000
1FygL2WZp8m2RPLCdgN42gBJjgFditeq5Y,15seTUf3STLTTXsQnw6auvm1VSKX2jM9hJ,102000000,400000000
1KUPE2WzvHq1eReKDzfpg4h624dU16hmCU,1DWESYGzunqdAzwN9hvMyQSok5VYFWk8x1,242000000,1777144
19JMEizXJBrBtyVqi8cGQnc9vZ2XSQzE87,1Q7vGMJn5NtDgL8bk4fX3cb8k6ax2LrtPT,914817675,1162896083
13VvtQHiVRLASPaCgo3zK27EM7DDswjkZY,1J2tUaPDSLg3woQPNE15snUN4rXcgG4x4c,12375604837,12158185541
1omNGHypyLZ3mwrPGcH7B6Duf5TvG6Jvy,1DmhBsoB9kPJdmiJPLU1S38XRvc9m75ZgU,2138210000,2136210000
1HoNqemJwNXZX5e9qQRem3HjU91RCKcu2g,1Fx7Drnk8za3fJnTH6S6CAZri371RM3CwX,263359234,3992352
14AUS6GP1UttE3XsFRRK4jzs645TTK7r3s,171ehgGYVNbCC6t2TzkgkBPqYT9zVfbUwk,136628593,800000000
1LTPovLQp5dprjfyoecr28vM5bRUbwneg2,1AYk73SitSwaDEySAn6NgBfWtitsG6pRgz,4181780,100000000
1KRwqEaPQzGHgi1p2pt53g492yE7TwWQSe,1GSkHgZVUNrubsQcRZJhFtBFLCK2PVNuXb,1073520000,1020000
16h9wCXTqHkjtM63NSHyu212DiMMKQig32,1HNMiDgwWm7fpuhzKCWYCSMe5RXgU6Pvof,1000000,1074000000
19prrrDFBv6Kh13bWHUzJ5o96ASkwdUwp5,14Zim9N7moM5JWfpPJDzU4T4HymDMWXNqE,9990000000,9984000000
15HHgq8XhzKJNKt4VeFWdVVE2ZSCmevEP2,1Mb8dkgkkCwYx2kPVrShDijVUTDNbhWBoa,1499000000,498000000
1Ge7mhgKxsiHeQNygG8x86QgxUMwBZXh8R,1NAK7YXWRRYpRgd5tprx2RCBnwfHKn56r,4972050000,4370292010
1QLLQ6ZgDtceZDuJBKzYx8rALfsLYzQ3nN,1981mChk2QhzTR6R3TE9ED3b121BZybJAV,214196214,204196214
1GcosiDCDAX8GXg9rinLToBUUgWwYqqaKY,1NtgH8FP9uAH4Lp1CcqZTBcgLX4PLxcxSU,2436325740,2369325740
15cFEc7PQoeYuua6kXZpsCWNzhTX7qMbpp,1NdMFsHAEnnxV47XmvKFumQzeBJUbAxCnr,9415150000,9315150000
1LYu1139BkAEUs42K6XmfR5YuVv8CvuG9u,1PujpsjreY4ZKhLcfVWZt1jwNFhNvYr3WY,1001109,1951109
1MyKc3oBSPFocGwKDGsxUmSAV2NPp6baLy,16ZYeHz7nhqNDyvS2iCQNLokKNzzmhjNV6,200000000,199000000
1G1iwMGAP4sUHNyv1dTWhXCDHHXdX5PpV,1A1Ja9TYu7BerddAZNMGYV1mzAfB4wxZRN,200000000,200000000
13PP7fmxt3YM8mRwXD8TGJxKhADk6x1TaW,15fQw3Y2gmtpDxxmi6YroxySJKLxDc6e2E,45900000000,42329000000
13ZFFSjQmgKr96TsmZ5p8EPjfbXNs4xrRa,1PNrs9XhzgK1xQLhBF5pYz4ueL5b9QhWFS,14064965822,13803940270
16BJoTkogT159goGF3scWavDRxE8YFtCYb,114Gxvf5ABCgK4xiLtp1qMynUG764auWNC,17423000000,68000000
19Vid9fLEjJeuGiXHSfZP1RzZzdPJUwA1q,1M9pvvbLK4EZcQo8ojPhXippw5MyXD39ag,6182700067,5922700067
1HBA9FmVyJZ4yRNDiRPn1wZngX4iqZh2HT,19zKs3sTuETG718AvmP1cJjEGW6fV8cf36,29790195121,29779278651
15g24TqsSa3HZsK9RNKUiwziHXEgTRB8Gw,15pAWqZABWMnAucM9zJjRDSFYS1u85UAUU,8527000000,8525000000
1LGroumuXpoZmxL2CkQvmwnKQW8AdtRrqe,1955BiLHcnSk7nCnoHDqDmZUesWiStSuDa,941231146,897707793
12Fyz52o9UsoZuy115MtxVoAFxWxibQ4Af,1NmH2TKNt2YkcSSxRdE6ZK34umqE4yAgCK,1000000,1050001
14R1kSLNPG8ZCJ6nGXAY3tnnmg825z6NRk,1AYVYRMos3gDPgQhXrtawCF9U1fc8u31om,417480000,417429999
1L7FrTbEMn4Ti9PEUy58SnNPmqLP1ggTeM,1DxQJ9bpujC5Tq4sbx92rqgZw4KeS1CfYN,96836000000,96535000000
1DBVpkmBsZCqd8EL3QR6RYrGgPwGkwSsoY,1KziNt6JSWJk52v6tppr5XkjcBY7m5fQxy,6469495143,3970495143
1MYAkxLkhzjfDSyQB2UuC7j4W9CanCbzbr,13vD1n1uyGX55mYqGyKhhRcjpwSSX41AeS,9692000000,9686000000
1ENhTAZ3vFxqgdHfWzTFAFEb7e9zRpp3se,1kwDH27XoQ7owaY7pknmDSCeCWmdXmXXq,5005350000,7551000
1BLNk3PehXxa6jjajayUXvVkkubqLNXTx6,1JRc4jGPdSubVZvorqt2SDtC1QPXwdyNXr,5000751000,20000000000
15yo9STMg8oJqAopFZw4isyUCMzxJj8K8m,19xnCEfoHLJzwu8uFyZmQyPhm77HhBwhQE,9874000000,9866000000
1Mnub6BJvwq45M9Po8zW9T5sUJd7ESq75s,1FTVDkB1ckRjVSwy8t9veMQN5mcmEkKm2,12305000000,2079000000
1C9tFthJCvGMcH8pm1ZZE79wZ53yjSmR4k,1Bk2NryXFUWNXUp74PqvzTUyPcyyxsR864,115000000,1127799
1PoRYaGS56ksQmK7XXLurW3B2zwCAE8PRc,1FzyPJAb18vhenL8s3XjF76kq4A8B3VJ1m,35938356,600000000
1631kbVVWLPjBLUCE3uPx6kegdeo9KodiV,129spCJxXoQ6aXawDX1Cp68uwqGZ4cPh4h,298000000,298000000
18p3G2gKPT17KucBM362zr63DdN3BP6wFL,1JUdptJFi9FJdpzUcPTrcUwB4qfYFUrRxe,3164861000,3156861000
16Ln6jHN4m1v3RfcmEMxDfGHqVtLtRQfQx,1LjTEr1JhLRpge4mLPPYXtB4BoH1En6zVu,205000000,16000000
16Ln6jHN4m1v3RfcmEMxDfGHqVtLtRQfQx,1PXsnrn1VmBxyTvHM2LVp987k8Ynxxf8EE,207000000,1000000000
1AYtN7qzzgyjWSDHfXnLCvuNv7BFg3evVb,1TJeLu2gEYHkkyiucrS6xsuqEWa3qHfz1,16226985087,15984406598
1PHMUK2hUNCsRwpjQnWKRxnPmmHyt6tN6Q,185FtL3NrLxtykcK1Nrft93Cr1aDXtxG7z,7811000000,5811000000
14z8ntpn9Gv7TF8SMfaUeC3LCZyHfwYDsB,1KuoA8x52BmNAWXgEwuFZQ9y6hmu2DZUnd,1200000000,1199000000
1MPGpAXkACEydGXmrR3GeTy8qj8z7JChwQ,15zbLnCB3vvBwKV2DaQiKv3GvSMmW4apUo,500000000,99500000
1KpHPkQ7YdSkigTnRGxxdzHLS4ziKXv3Lk,16c2oZq4mXrX4cR1LfKzbsjhjbNgGh9hgJ,6950000,1900000
19eq2gZhEdzHPN3hVnjGahKfLiautX6oMT,14sapqdnC5uBFYUX8w79DqYXS2rvcrDUZz,2684000000,1884000000
13xqgszrWnjHQ635DbQMNgGa7dxpCiuthr,1JJTZZ9da7WpkwwferEMoPxxcYFPdW6vQS,1500000000,1500000000
1FTjwjX5M7CHESQCJ3p1T1GNe1R17V8o9t,1KVKQnHP5CF99hM4srf6XJNtHYtcsJE2uU,101955199,1471700000
15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1M3UdTmDhqxmTR8mMhEqFQprosCPL1rPZL,88100000,500000
1LsGmxef5KrX4ru3TkR5LFLXYaLXGCYF5,1PEtjndnJkzCMKLNgrSjJ6uQLTFU5yZcay,104000000,1000000
1PmdQyKsCKJqkjCZKP9QEQnzBLcPga1g1A,19wLkByGtgxD31pS82vX3DiHnTg9qYVxpx,104000000,500000000
15VjRaDX9zpbA8LVnbrCAFzrVzN7ixHNsC,1PVJY9EyjQJEh9SH9WozKKEZ3esikJNdXA,862800000,500000
1AykYpT2c9Nwb5iN1K1SzZL3gHvs5ULwQV,15ECetdHFBcW7TY75NaPX1oDzA193PabHR,152000000,1000000
1Kw6F9EZXcXiX2cCmHo5KtcVcEYxGZGNSV,185S47r1csqxyXfdAJFULTQLJfWrDHHdbu,2249000000,2400000000
1EmZaMwReq3MEEp4XwLM7FBtjWMG6mPd26,18YPJ8WT3ZUPEPC3TijoniAr6AJzpZPwKs,9000000,8000000
18vLZhXASLADD2crmPgMri6rqm3tPUBYFY,19eX6k8Ycu3Rhue5uJCbHYhfF4iYvakdC3,1122994,1265554
1GSA4fCT1i884UpmNC2cAysT7zfqUVA6KA,1Gqy5JeUU9RWCnnYXeCjCaEuFts9wKyQem,200000000,682807440
1NVPkS7mGbA7tPyG4biZhnz8HcCZmH4d7L,1AZXEC8ysDdtJHedNLYaY9v2GZS3cQyf8J,2055136993,1775396927
179okssBRvaU4DXw67cVS6CAR4GcM1XqNh,126ZsLub4HgJWPYBfCERKATs57A4TCcMNg,235000000,1000000
18G9xQKZZrBp73QBwcgUwJCxJvYEpYJ7FP,1LmQKL7TSwjvycnmyN2ei8Eo179r7tjwnt,12768000000,13002000000
1JYPK2yvrjJVAx5qDWupQ8T5x2kYxysFdC,1JiXVUHbptKiTUU1qQbRDrhFXNP9L1RkWR,2150000,1018513
1C5Fu29F3qRZnpk9sCAU25PS9vpMgsfTeB,1M25WZ9n9ZeNecohgGhSzcoRymvo457hNk,1000789,9000000
1AcpaVMDkr8Ks2UyKvej6hULmLU7dA82RY,1AWM64fvFEnxv9VRgopf1Godj4ZhcsstJx,8723750000,8588700000
15bSf1xNbuAi3XbXR6Bq7Pe95j5HEdBnC9,1F9Pnrx1zWL4tdtEpUJBX4WihuGnYJEZj9,8546650000,8340600000
1BuWgnYMJdEPYeeGiEh2fpyJxfaB2QNNnR,1LdfGcMQtrn1zDL6MSm87KeFUvJy56163v,978190000,578190000
1Cfktk2EHD8WWB9Htkk4BN77rkNkV1eEtF,1SsfVWHWTR42yFvkwWojUAkPeJ8d8P7Uc,1022420,1463314
1NaVeDZad9LJYBfcK3zPDNurPb5cUpzCiu,1CCUZs5DCbXB48fgmJ6jEauvwhAaGT46yd,2543818,300000000
1DdQnvUzj92ueMLc4eNkcGhTTJcY2rwhLs,1JH34LYtzxXoT1QnKTmknuEdHh4zUfhom8,10000000,3900000
12txvvPbAidn1ogpMz5RhQCLr2KTs57rgq,1ERxkR5uMvvskMdQUSjZG8TVZ356Ah3G2B,3950000,20000000
1PUp94ehSGHAprPpMTTJRFd5NrEvgKG8CJ,1ATgeBgzeArg85DLMJjiYdexEeDxEy8sEP,9777900000,9625850000
18b1FZ7oXL9J3oY31Zgg1eUf8xEjcmSvAo,18MiFcDPdjzHw5S1Hv9z3dT64p8MPUugUm,3400000000,2593000000
1AkEme3f8mKxt6vvJhd57Bw2DNx68xRboM,1A5BZ8oA52GfTeXDo1bEaKX31LsidC2PFp,28550000,1465035
17erZgepUuXpX8hnSeZQ9MNvNPGAyzNmNv,1PQwLksuqVg7EiHWFcCcvFdNpuRwCbt6am,106000000,136500000
1FpNF8tu3WMVrcCDWeWc1LVFvVUHforzgu,12f2EFuwTxQApTrFLQPJEJPHzRSQC3b9XG,1000000,1000000
1BPVciui3SfwMBt6JhguKNBQD5KY1qz5A,1Pmd9KfrFYdhYztY4iqEg7LuS4wn69drAh,8438000000,9947000000
16VHtRfxx8k7CqC6bnXNZhMbmgwsad9D1a,19GKgjePKuHqB4MmwhkhNwfLLR7bpeWYrK,74000000,8000000
16VHtRfxx8k7CqC6bnXNZhMbmgwsad9D1a,1LhHvJzAGypwkbaSRhzhnXHVYSQSDXQRci,49000000,250000000
1L8tnt8Nu2rjNVGDzuXBTQoASWjEm25Cws,1JLDmPru9jAdMpYcFvJPFGUwpT1P4WfwDQ,9556000000,1000000
1CcNAf19gHdHpWC3n8ogd5ixpWFmZrtc8d,17qCQeDL1rhxpBmaR7Br1aks8U1rWF1yxJ,398000000,9953000000
1MotZroF1ND6uvdBCBpiR2iyYrE79qLWj1,12mvZfJrdHtRNH8BK3siQGuW2iEdAtDCay,10000000000,7627950000
14cxmFK2ASEaDmpaKHYeu62DvWZQowgnRa,1966rirAtfVmYxYKbbNrtZYbJLGDrew3rt,43500000,43450000
1JdxmQS9pzWB1jigzkBBGLSzazMqXKCCL1,1FBCvJVXN3kzLFfrkXrZ7BXFgdDyeBWTzw,14019938712,4019938712
18si56vfnjPmTZL3odH9yQhnqGdWYP5JzW,18sTdMAyPTwGHkzji8i8owLpZF7AUiBzBc,127000000,527000000
1pVtr2Wz958d98egvMA3wW6eAB1XsFsdX,1CGrfrXhgbJAthYkRst3mDbrEJ3x3FvxbV,205200000,36200000
15dSskUkz53U59Rockhcvw5kQDyhCGgJrk,1JDrfqkonH7jXRrooetbqMCtEGZ1i6onBb,1689370000,818320000
13HzXp5Ubau1qGEgXe8vaUN5X8FKDP9pcS,13s9w6LYgAFdyPi9kyUvVDYYPjR23cDs8x,1114981,1064981
1MbHPg41EEvaazsBRadekD451jdJ1HY4QT,1AUTMqudZZdzP7WTMJxg7AHPxNk6ZiE7aF,200000000,200000000
1HwhYrmHwLhhpaYDwcBTKLFkzLmt2yRWRV,16929ePnbYdN4Fx2W1vSUZ7aWSTEEC669H,11100000,1050000
19WmyRP7q9Xed2sgZJYVZnCaUL8ND3LBb6,1ATJP5zJLJfxaavYgv3n5pQhSnga1tafhk,3600000000,3200000000
17Z1CXbzXnkMwuovAG6Fs4HES75RqrBQFQ,17SQ6S9NdfWAyNu5xQKqPdFcxXdPaRpJh6,101000000,101000000
