"osm_id","name","access","active_traffic_management","admin_name","alt_name","bicycle","bridge","bridge.name","bridge_ref","carriageway_ref","carriageway_ref.backward","carriageway_ref.forward","change","change.lanes","check_date","construction_contract_name","cycleway","cycleway.both","destination","destination.colour","destination.lanes","destination.ref","destination.ref.lanes","destination.ref.to","destination.symbol","destination.symbol.lanes","embankment","enforcement.maxspeed","foot","from.motorway","hazard","highway","highway_1","incline","int_ref","is_in","junction.ref","lane_markings","lanes","lanes.backward","lanes.forward","layer","lit","maxheight","maxheight.signed","maxspeed","maxspeed.advisory","maxspeed.enforcement","maxspeed.type","maxspeed.variable","mkgmap.flare.check","motor_vehicle","national_highways.area","note","old_ref","oneway","opening_date","operator","operator.wikidata","placement","placement.forward","project_name","proposed.active_traffic_management","ref","shoulder","shoulder.surface","sidewalk","smoothness","source","source.bridge","source.destination","source.lit","source.maxspeed","source.operator","start_date","surface","traffic_calming","tunnel","turn","turn.lanes","turn.lanes.forward","width","start_longitude","start_latitude","end_longitude","end_latitude"
"140293397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saffron;Walden;Duxford;Haverhill",NA,NA,"A505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.137398,52.0999201,0.1378475,52.0995419
"140293399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"London",NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.1396423,52.0974124,0.1415593,52.0946624
"140293402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambridge;Bedford;Huntingdon",NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.1364489,52.0996294,0.1345441,52.1023318
"140293404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Royston;Duxford",NA,NA,"A505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.1387165,52.09715,0.1380206,52.0977272
"140307174",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"London;Lewisham;Channel Tunnel;Maidstone",NA,NA,"A20;M20",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1918292,51.3864853,0.1921522,51.3871017
"140307184",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1927158,51.3862424,0.1908197,51.3838345
"140992314",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gatwick;Dorking;Reigate",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4089226,51.305856,-0.4068807,51.3065507
"140992316",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cobham Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"30 mph",NA,NA,NA,"no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4085027,51.3069919,-0.4083898,51.3057996
"140992320",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heathrow;Staines;Slough",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4091815,51.305926,-0.4132305,51.3074781
"140992323",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cobham Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.402679,51.3058311,-0.4063225,51.3058517
"140992324",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cobham Services",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"20 mph",NA,NA,NA,"no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.4083898,51.3057996,-0.408764,51.3056693
"140992325",NA,NA,"yes",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gatwick;Dorking;Reigate",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4068807,51.3065507,-0.4064775,51.3064816
"140992326",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gatwick;Dorking;Reigate",NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4064775,51.3064816,-0.4034606,51.3060253
"140995038",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no","1",NA,NA,NA,"no","default",NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.0355759,51.2718151,0.0300811,51.2708762
"140995702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.5015516,51.9470172,-0.501246,51.946513
"140995707","Toddington Services Northbound",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.5038185,51.9483681,-0.5040974,51.9489803
"140996250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.7468666,52.0826406,-0.7446677,52.0811498
"140996253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.7496613,52.083422,-0.7513564,52.0854043
"141001281",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8611372,51.2949045,-0.8660777,51.2944032
"141001283",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8510728,51.2973019,-0.846601,51.2974435
"141264369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Services",NA,NA,"A507",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2041458,52.0112066,-0.2050535,52.0120066
"141264375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2032055,52.0113934,-0.2019377,52.0090676
"141267874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peterboro;Stevenage",NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2075521,51.8354894,-0.2072666,51.8359201
"141267881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peterboro;Stevenage",NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2083403,51.8341673,-0.2075521,51.8354894
"141267914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peterboro;Stevenage",NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,NA,NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2060782,51.8375424,-0.2058189,51.8378846
"141268837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.210428,51.8249792,-0.2138488,51.8219403
"141268841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Welwyn Gdn. City",NA,NA,"A1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"8",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stats19",NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2095012,51.8267344,-0.2092049,51.8259689
"141268844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stanborough",NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"A1(M)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2118047,51.8249497,-0.2122932,51.8255306
"141428748",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,"Rickmansworth;Maple Cross",NA,NA,"A412",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.5146863,51.6341136,-0.5117936,51.6373176
"141428751",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes","default",NA,"70 mph",NA,NA,"GB:motorway","peak_traffic",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M25","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.5112828,51.6362776,-0.5150619,51.6334237
"141861168",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"The NORTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph","30 mph",NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.227597,51.5994196,-0.2329371,51.6008852
"141861171",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,"Central London (The City);Holloway;North Circular;(A406 (E))",NA,NA,"A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"yes",NA,NA,"70 mph","30 mph",NA,"GB:motorway","no",NA,NA,"DBFO5",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M1",NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.2314807,51.6005789,-0.2271991,51.5994274
"142063615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"6",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.1937626,52.0745913,0.1892952,52.0715706
"142063617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cambridge;Saffron Walden",NA,NA,"A1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"yes",NA,NA,"70 mph",NA,NA,"GB:motorway",NA,NA,NA,"6",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,0.1916246,52.0752085,0.1920923,52.0761564
"143892425",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0685937,51.2567628,-1.0662237,51.2582052
"143892432",NA,NA,"no",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0648842,51.2586734,-1.0609002,51.2595004
"143892435",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"slight_left|through",NA,NA,-1.0616485,51.2587977,-1.063972,51.2576242
"143892440",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.065254,51.2571806,-1.0695006,51.2557877
"144957533",NA,NA,"no",NA,NA,NA,NA,NA,NA,"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"7",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.1516095,51.2205028,-1.1572364,51.2184112
"144957534",NA,NA,"no",NA,NA,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"7",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.1579723,51.2195211,-1.1498064,51.2210961
"144957536",NA,NA,"no",NA,NA,NA,NA,NA,NA,"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"7",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.1650734,51.216397,-1.1592266,51.2192039
"144957537",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,"7",NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-1.1584465,51.2181085,-1.1654215,51.2160583
"145172218",NA,NA,"no",NA,NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,"Southampton;Winchester;Basingstone",NA,NA,"M3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway_link",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,"no",NA,NA,"70 mph",NA,NA,"GB:motorway","no",NA,NA,"3",NA,NA,"yes",NA,"National Highways","Q5760006",NA,NA,NA,NA,"M3",NA,NA,NA,NA,"Bing",NA,NA,NA,NA,NA,NA,"asphalt",NA,NA,NA,NA,NA,NA,-0.9607501,51.2704341,-0.9675579,51.269342
