"osm_id","name","highway","lanes","oneway","maxspeed","ref","road_type","start_longitude","start_latitude","end_longitude","end_latitude"
"154518741",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7269706,52.0133794,-0.720646,52.0131383
"154518763",NA,"trunk","2","yes","70 mph","A5","trunk",-0.726928,52.0132245,-0.7272907,52.0131864
"154518794",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7272907,52.0131864,-0.7782777,52.0350112
"154518803",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7273006,52.0133396,-0.7269706,52.0133794
"154531005","Alton Road","trunk","2","yes","70 mph","A31","trunk",-0.8287919,51.2011487,-0.8391876,51.1962593
"154532350",NA,"trunk",NA,NA,"30 mph","A243","trunk",-0.3081134,51.3632759,-0.3077681,51.3633338
"154532353",NA,"trunk","1","yes","30 mph","A243","trunk",-0.3076147,51.3630252,-0.3078638,51.3625519
"154532354",NA,"trunk","1","yes","30 mph","A243","trunk",-0.3078638,51.3625519,-0.3080388,51.3629739
"154540891","White Lion Street","trunk","2","yes","20 mph",NA,"trunk",-0.1092236,51.5327805,-0.1087754,51.532789
"154575351",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7782777,52.0350112,-0.7871489,52.0408236
"154605515","Watling Street","trunk","2",NA,"50 mph","A5","trunk",-0.8907809,52.0773859,-0.8888414,52.0763499
"154668853","New Airport Way","trunk","2","yes","40 mph","A1081","trunk",-0.3960082,51.8697667,-0.3939901,51.8697558
"154671296","Biggleswade North Roundabout","trunk","2","yes","60 mph",NA,"trunk",-0.273862,52.0920393,-0.2744565,52.0919955
"154679994","Coggeshall Road","trunk","2",NA,"50 mph","A120","trunk",0.660497,51.87115,0.6622614,51.8709045
"154742690",NA,"trunk",NA,"yes",NA,NA,"trunk",-0.2344099,51.3277099,-0.2342646,51.3275705
"154751157","London Road","trunk","2","yes","70 mph","A12","trunk",0.6582592,51.8129449,0.6569988,51.8122302
"154751159",NA,"trunk","2","yes","70 mph","A12","trunk",0.6772363,51.8221216,0.6794884,51.8231402
"154751163","London Road","trunk","2","yes","70 mph","A12","trunk",0.6767608,51.8217672,0.6711164,51.8189713
"154751194","London Road","trunk","2","yes","70 mph","A12","trunk",0.6581666,51.8130293,0.6678905,51.8174453
"154767104","London Road","trunk","2","yes","40 mph","A24","trunk",-0.3244517,51.2446927,-0.324968,51.242777
"154767115","London Road","trunk","2","yes","40 mph","A24","trunk",-0.3244948,51.2380077,-0.3255862,51.2397661
"154767126","London Road","trunk","2","yes","40 mph","A24","trunk",-0.3252925,51.2422814,-0.325487,51.2406906
"154767138","London Road","trunk","2","yes","40 mph","A24","trunk",-0.3254259,51.2424688,-0.3251461,51.2429081
"154767145","London Road","trunk","2","yes","40 mph","A24","trunk",-0.324968,51.242777,-0.3252925,51.2422814
"154767156","London Road","trunk","2","yes","40 mph","A24","trunk",-0.3251461,51.2429081,-0.324803,51.2447298
"154775581","Mortlake Road","trunk","2",NA,"20 mph","A205","trunk",-0.2815353,51.4788093,-0.2829845,51.4803053
"154803636","Portway","trunk","3","yes","70 mph","A509","trunk",-0.7002637,52.0562937,-0.7007589,52.055799
"154807154","Watling Street","trunk","2",NA,"60 mph","A5","trunk",-0.9404552,52.1054182,-0.9282745,52.0987089
"154807156","Watling Street","trunk","2",NA,"50 mph","A5","trunk",-0.8988331,52.0817542,-0.8907809,52.0773859
"154858426",NA,"trunk","2","yes","70 mph","A5","trunk",-0.796892,52.0453735,-0.7867217,52.040702
"154858431",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7975545,52.045449,-0.8097741,52.0482163
"154858432",NA,"trunk","2","yes","70 mph","A5","trunk",-0.7772212,52.034611,-0.7273006,52.0133396
"155005310","Chertsey Road","trunk",NA,"yes","40 mph","A316","trunk",-0.330179,51.4559208,-0.329621,51.4560885
"155005311","Chertsey Road","trunk",NA,"yes","40 mph","A316","trunk",-0.3304519,51.4555561,-0.3307925,51.4554728
"155005623","Deepdene Avenue","trunk",NA,"yes","50 mph","A24","trunk",-0.3272007,51.2150965,-0.328108,51.2149052
"155007122","Country Way","trunk","3","yes","50 mph","A316","trunk",-0.4053115,51.4264557,-0.4066245,51.4246469
"155007767","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7532626,52.0107863,-0.7561943,52.0087655
"155010306","Redmoor Roundabout","trunk",NA,"yes","40 mph","A421","trunk",-0.7383266,52.0127646,-0.7383,52.0126855
"155037948","Richmond Circus","trunk","3","yes","30 mph","A316","trunk",-0.3005071,51.4649646,-0.300154,51.4650129
"155037959","Richmond Circus","trunk","2","yes","30 mph","A316","trunk",-0.2991013,51.4650004,-0.2991513,51.4648917
"155071485","Lordship Lane","trunk",NA,"yes","20 mph","A205","trunk",-0.06503,51.4411877,-0.0656027,51.4416649
"155116222","Mortlake Road","trunk","2",NA,"20 mph","A205","trunk",-0.2797941,51.4748208,-0.2805872,51.475182
"155155840","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7759063,51.9952772,-0.7731321,51.9977684
"155155844","H8 Standing Way","trunk","2","yes","70 mph","A421","trunk",-0.7757776,51.995154,-0.7789457,51.9928855
"155325203",NA,"trunk","3","yes","30 mph","A1203","trunk",-0.0418466,51.5105459,-0.0421533,51.5105256
"155325213","The Highway","trunk","2","yes","20 mph","A1203","trunk",-0.0422223,51.5105998,-0.0421278,51.510614
"155366848","John Wilson Street","trunk","2","yes","30 mph","A205","trunk",0.0626423,51.4886781,0.0621654,51.490487
"155441585","North Circular Road","trunk","3","yes","40 mph","A406","trunk",-0.2366282,51.569987,-0.2383742,51.5695895
"155491484","Kingston Bypass","trunk","3","yes","50 mph","A3","trunk",-0.2810625,51.3785051,-0.2833888,51.3762118
"155491486","Hook Underpass","trunk","2","yes","50 mph","A3","trunk",-0.3063876,51.3756059,-0.301318,51.3747115
"155491487","Kingston Bypass","trunk","2","yes","50 mph","A3","trunk",-0.3111857,51.3758367,-0.3084672,51.3758455
"155511325","Edgware Road","trunk",NA,"yes","20 mph","A5","trunk",-0.1690352,51.5192546,-0.1694113,51.5194157
"155543391","Kingston Bypass","trunk","3","yes","50 mph","A3","trunk",-0.2801352,51.3796247,-0.2764074,51.3833952
"155543394","Kingston Bypass","trunk","3","yes","50 mph","A3","trunk",-0.2800048,51.379571,-0.2810625,51.3785051
"155543398","Kingston Bypass","trunk","3","yes","50 mph","A3","trunk",-0.281198,51.3785565,-0.2801352,51.3796247
"155543399","Tolworth Junction","trunk","3","yes","30 mph","A240","trunk",-0.2804796,51.3785503,-0.2805579,51.3785583
"155553120","Airport Way","trunk","2","yes","50 mph","A23","trunk",-0.1548795,51.1590509,-0.1606849,51.1594322
"155553333","Airport Way","trunk","2","yes","50 mph","A23","trunk",-0.1720704,51.1623775,-0.1662651,51.160627
"155612070",NA,"trunk",NA,"yes","30 mph",NA,"trunk",-0.8078749,51.81659,-0.8082305,51.8165345
"155906898","Commercial Road","trunk","2","yes","30 mph","A13","trunk",-0.032097,51.5123942,-0.0318689,51.5124011
"156043621","Tower Hill","trunk","2","yes","20 mph","A1211","trunk",-0.0740597,51.5095075,-0.0742814,51.50969
"156043630","Tower Bridge Approach","trunk","2","no","20 mph","A100","trunk",-0.0739787,51.5086734,-0.0742831,51.5072343
"156043637","Tower Hill","trunk","2","yes","20 mph","A1211","trunk",-0.0742814,51.50969,-0.0745358,51.5099262
"156043639",NA,"trunk","1","yes","20 mph","A100","trunk",-0.0736991,51.5091925,-0.0737977,51.5089264
"156046868","East Smithfield","trunk","5",NA,"20 mph","A1203","trunk",-0.0730973,51.5088407,-0.072803,51.5087329
"156051312",NA,"trunk",NA,"yes","20 mph","A1203","trunk",-0.0736991,51.5091925,-0.0738374,51.5093077
"156052877","Tower Bridge Approach","trunk","2","yes","20 mph","A100","trunk",-0.0739787,51.5086734,-0.073955,51.5088954
"156052883","Tower Hill","trunk","4","yes","20 mph","A100","trunk",-0.0738374,51.5093077,-0.0740597,51.5095075
"156159284","Swinton Street","trunk","2","yes","20 mph","A201","trunk",-0.115797,51.5294783,-0.1159349,51.5293844
"156177692","Blackwall Tunnel Approach","trunk","4","yes","30 mph","A102","trunk",0.0045807,51.4952374,0.00553,51.494504
"156180217","Western By-pass Road","trunk","2","yes","50 mph","A34","trunk",-1.3019671,51.7687858,-1.3026571,51.7697497
"156180218","Western By-pass Road","trunk","2","yes","50 mph","A34","trunk",-1.3013916,51.7679443,-1.3019671,51.7687858
"156180219","Western By-pass Road","trunk","2","yes","70 mph","A34","trunk",-1.3018166,51.7688266,-1.3012218,51.7679879
"156180220","Western By-pass Road","trunk","2","yes","70 mph","A34","trunk",-1.3012218,51.7679879,-1.2964566,51.7611906
"156190842","Fairfield Road","trunk","2","yes","30 mph","A232","trunk",-0.0879081,51.3725404,-0.0873912,51.3726534
"156191236","Hampton Court Way","trunk","2","yes","30 mph","A309","trunk",-0.3421437,51.4041399,-0.341966,51.4044488
"156191243","Hampton Court Way","trunk","2","yes","30 mph","A309","trunk",-0.3414943,51.4050117,-0.3418676,51.4044214
"156191710","Hampton Court Road","trunk",NA,"yes","30 mph","A308","trunk",-0.34177,51.4050872,-0.3421744,51.4053173
"156191719","Hampton Court Road","trunk",NA,"yes","30 mph","A308","trunk",-0.3421744,51.4053173,-0.341686,51.4052166
"156191722",NA,"trunk",NA,NA,"30 mph",NA,"trunk",-0.3415048,51.4052234,-0.3414006,51.4051441
"156201578","Watling Street","trunk",NA,"yes","50 mph","A5","trunk",-0.6416263,51.9633114,-0.6410834,51.9628055
"156208383","Rochester Way Relief Road","trunk","2","yes","50 mph","A2","trunk",0.0335256,51.4601646,0.0309987,51.4610913
"156208384","Rochester Way Relief Road","trunk","3","yes","50 mph","A2","trunk",0.0296663,51.4628777,0.0297085,51.4629775
"156208387","Rochester Way Relief Road","trunk","2","yes","50 mph","A2","trunk",0.0337413,51.4600883,0.0335256,51.4601646
"156208388","Rochester Way Relief Road","trunk","2","yes","50 mph","A2","trunk",0.0336204,51.4602422,0.0338303,51.4601636
"156209325","Brighton Road","trunk","4",NA,"40 mph","A23","trunk",-0.14471,51.3103475,-0.1445842,51.3105325
"156209330","Brighton Road","trunk","2","yes","40 mph","A23","trunk",-0.1436446,51.3117697,-0.1439129,51.3113952
"156209331","Brighton Road","trunk","2","yes","40 mph","A23","trunk",-0.1440386,51.3113196,-0.1438769,51.3118098
"156210183","Brighton Road","trunk","1","yes","40 mph","A23","trunk",-0.155375,51.2882665,-0.1553439,51.2869341
"156210184","Brighton Road","trunk","2",NA,"40 mph","A23","trunk",-0.1543782,51.2919957,-0.1551546,51.2892415
"156235637","Lower Richmond Road","trunk","2","yes","30 mph","A316","trunk",-0.2880981,51.4677557,-0.2863702,51.4678621
"156250312","Chertsey Road","trunk","3","yes","40 mph","A316","trunk",-0.3385186,51.4538334,-0.3376819,51.4540265
"156250321","Whitton Road Roundabout","trunk","3","yes","40 mph",NA,"trunk",-0.3369155,51.4539939,-0.3369295,51.4539733
"156251169","St. Margaret's Circus","trunk","3","yes","40 mph",NA,"trunk",-0.322794,51.4573701,-0.3227673,51.4574298
"156260213","London Road East","trunk","2","yes",NA,"A413","trunk",-0.6006463,51.6635434,-0.6010786,51.6635862
"156266432","Chiswick High Road","trunk","2","yes","30 mph","A205","trunk",-0.2823013,51.4910201,-0.2828314,51.4911351
"156296323","Westhorne Avenue","trunk","2","yes","30 mph","A205","trunk",0.0364172,51.4532128,0.0413461,51.4565241
"156297968","Lower Mortlake Road","trunk","5",NA,"30 mph","A316","trunk",-0.2983396,51.4650886,-0.2974413,51.4652448
"156298297","Manor Circus","trunk",NA,"yes","30 mph",NA,"trunk",-0.2884418,51.467534,-0.2885095,51.4676733
"156302251",NA,"trunk","1","yes","20 mph","A3220","trunk",-0.1654492,51.473208,-0.1656391,51.4726891
"156302252","Cambridge Road","trunk","1","yes","30 mph","A3220","trunk",-0.1635175,51.4747931,-0.1636378,51.4746754
"156314689","Reigate Road","trunk","2","yes","30 mph","A240","trunk",-0.2477739,51.3443907,-0.248271,51.3448298
"156332610","Brompton Road","trunk","2","yes","20 mph","A4","trunk",-0.1612213,51.5014179,-0.1610608,51.5016637
"156334674","South Lambeth Road","trunk","5","yes","20 mph","A202","trunk",-0.1219345,51.4860133,-0.1228075,51.4847945
"156335203",NA,"trunk","1","yes","30 mph","A306","trunk",-0.2344023,51.4443314,-0.2344507,51.4444363
"156409024","Webbs Farm Interchange","trunk","2","yes","60 mph","A414","trunk",0.424602,51.6940002,0.4248207,51.6941934
"156412822","Ongar Road","trunk","2",NA,"60 mph","A414","trunk",0.4087059,51.7256827,0.4079991,51.7260245
"156412826","Greenbury Way","trunk","1","yes","60 mph","A414","trunk",0.4094442,51.7254189,0.4096875,51.7252086
"156503923","Northampton Road","trunk","2",NA,"60 mph","A508","trunk",-0.8760987,52.0930793,-0.8971474,52.1114895
"156503927","Northampton Road","trunk","2",NA,"60 mph","A508","trunk",-0.8617832,52.0799276,-0.8702572,52.0874823
"156632786","Reigate Avenue","trunk","2","yes","40 mph","A217","trunk",-0.1903619,51.3840012,-0.1911706,51.3837995
"156866875","Commercial Street","trunk","2",NA,"20 mph","A1202","trunk",-0.0736525,51.5174896,-0.0732367,51.5169843
"156973398","North Circular Road","trunk","4","yes","40 mph","A406","trunk",-0.200141,51.5896839,-0.20029,51.5896811
"156974548",NA,"trunk",NA,NA,"30 mph","A418","trunk",-0.8220893,51.8162045,-0.8225937,51.8156406
"156974554",NA,"trunk",NA,NA,"30 mph","A418","trunk",-0.8219427,51.816331,-0.8220893,51.8162045
"156974567",NA,"trunk",NA,"yes","30 mph",NA,"trunk",-0.8127878,51.814148,-0.8126401,51.8141717
"156976812","Bicester Road","trunk",NA,NA,"30 mph","A41","trunk",-0.8390507,51.8258724,-0.8410569,51.8264309
"157021548","Curtain Road","trunk","2","yes","20 mph","A1202","trunk",-0.080325,51.5261648,-0.0804315,51.5269764
"157045091","Thanet Way","trunk","2","yes","70 mph","A299","trunk",1.0048875,51.3371018,1.0156348,51.3404651
"157045093","Thanet Way","trunk","2","yes","70 mph","A299","trunk",1.1529748,51.3607286,1.177627,51.3602563
"157045094","Thanet Way","trunk","2","yes","70 mph","A299","trunk",1.1365061,51.3612287,1.0833247,51.3514625
"157045095","Thanet Way","trunk","2","yes","70 mph","A299","trunk",1.0050316,51.3370034,1.0015055,51.3339513
"157045096","Thanet Way","trunk","2","yes","70 mph","A299","trunk",1.1528837,51.3606308,1.143161,51.3612692
"157115250","Whitechapel High Street","trunk","4",NA,"20 mph","A11","trunk",-0.0735607,51.5146371,-0.0734418,51.5146807
"157142540","Wendover Road","trunk","1","yes","30 mph","A413","trunk",-0.7950721,51.8044903,-0.7945261,51.8041273
"157165199",NA,"trunk","2","yes","70 mph","A5","trunk",-0.6667562,51.9770489,-0.6760649,51.9857997
"157165201",NA,"trunk","2","yes","70 mph","A5","trunk",-0.6760649,51.9857997,-0.6883711,51.9873776
"157165202",NA,"trunk","2","yes","70 mph","A5","trunk",-0.6704231,51.9818197,-0.6661219,51.9767074
"157165204",NA,"trunk","2","yes","70 mph","A5","trunk",-0.6756025,51.9857778,-0.6704231,51.9818197
"157165885","Mountnessing Bypass","trunk","2","yes","70 mph","A12","trunk",0.343971,51.6460526,0.3490471,51.6465816
"157165886","Brentwood Bypass","trunk","2","yes","70 mph","A12","trunk",0.3439771,51.6459534,0.3377687,51.6441308
"157198406",NA,"trunk","2","yes","70 mph","A34","trunk",-1.3402865,51.2487,-1.345795,51.238531
"157324826","Grosvenor Place","trunk","2","yes","20 mph","A302","trunk",-0.1511795,51.5019819,-0.1513213,51.5017128
"157330479","Brook Street Roundabout","trunk","3",NA,"60 mph",NA,"trunk",0.2640761,51.6082396,0.2628661,51.6075444
"157330480","Brook Street Roundabout","trunk","3",NA,"60 mph",NA,"trunk",0.2625051,51.6076085,0.2618017,51.6079896
"157330481","Brook Street Roundabout","trunk","3",NA,"60 mph",NA,"trunk",0.263926,51.6086289,0.2640761,51.6082396
"157330482","Brook Street Roundabout","trunk","3",NA,"60 mph",NA,"trunk",0.261265,51.6086914,0.2630835,51.6091647
"157332612","Three Mile Hill Roundabout","trunk",NA,"yes","60 mph",NA,"trunk",0.4254254,51.6955138,0.4253621,51.6953411
"157332614","Three Mile Hill Roundabout","trunk",NA,"yes","60 mph",NA,"trunk",0.4253621,51.6953411,0.424986,51.6952816
"157332615","Whites Place Roundabout","trunk",NA,"yes","60 mph",NA,"trunk",0.4248531,51.693978,0.4247922,51.6937827
"157332616","Three Mile Hill Roundabout","trunk",NA,"yes","60 mph",NA,"trunk",0.4250067,51.6956581,0.4254254,51.6955138
"157332617","Whites Place Roundabout","trunk",NA,"yes","60 mph",NA,"trunk",0.4247922,51.6937827,0.4245418,51.6938235
"157332618","Whites Place Roundabout","trunk",NA,"yes","60 mph",NA,"trunk",0.4245418,51.6938235,0.424602,51.6940002
"157622488","Widford Roundabout","trunk","1",NA,"40 mph","A414","trunk",0.4518734,51.7192466,0.4523282,51.7192406
"157622501","Widford Roundabout","trunk","1",NA,"40 mph","A414","trunk",0.4518901,51.7189258,0.4518734,51.7192466
"157622509","Widford Roundabout","trunk","1",NA,"40 mph","A414","trunk",0.4523032,51.7189259,0.4519389,51.7189072
"157681437","Aylesbury Road","trunk","2",NA,"50 mph","A4010","trunk",-0.8058877,51.7453829,-0.8096272,51.7425619
"157681448","Station Road","trunk","2",NA,"40 mph","A4010","trunk",-0.8081283,51.7521201,-0.8080586,51.751916
"157681480","Aylesbury Road","trunk","2",NA,"40 mph","A4010","trunk",-0.8082859,51.7556179,-0.8065693,51.7568121
"157709729","Vale Park Drive","trunk","2","yes","30 mph","A418","trunk",-0.8073727,51.817564,-0.8047735,51.8188605
"157862086","Hengist Way","trunk","2","yes","70 mph","A299","trunk",1.3177377,51.3438078,1.319773,51.3433074
"157927302","Two Waters Way","trunk","2","yes","30 mph","A414","trunk",-0.4748585,51.7401208,-0.4752096,51.739514
"157927309","Kings Langley Interchange","trunk","3","yes","60 mph",NA,"trunk",-0.4430033,51.6997206,-0.4446722,51.7005934
"157927310","Hunton Bridge Interchange","trunk","2","yes","50 mph",NA,"trunk",-0.4304903,51.6852577,-0.4299227,51.684854
"158021338","V11 Tongwell Street","trunk","2","yes","70 mph","A4146","trunk",-0.6880542,52.0225286,-0.6845884,52.0187641
"158021342","V11 Tongwell Street","trunk","2","yes","70 mph","A4146","trunk",-0.6884436,52.0227672,-0.6901955,52.0259858
"158189195",NA,"trunk","2","yes","70 mph","A420","trunk",-1.4435112,51.6776985,-1.4469058,51.6765575
"158189196",NA,"trunk","2","yes","70 mph","A420","trunk",-1.4436527,51.6778247,-1.442701,51.6781984
"158199902","H10 Bletcham Way","trunk","2","yes","70 mph","A4146","trunk",-0.7023371,52.011225,-0.7048011,52.0106204
"158199904","H10 Bletcham Way","trunk","2","yes","70 mph","A4146","trunk",-0.7043482,52.0109515,-0.7026741,52.0113273
"158199908","H10 Bletcham Way","trunk","2","yes","70 mph","A4146","trunk",-0.7048011,52.0106204,-0.7059927,52.0102265
"158199909","H10 Bletcham Way","trunk","2","yes","70 mph","A4146","trunk",-0.7059927,52.0102265,-0.7086532,52.008976
"158199910","H10 Bletcham Way","trunk","2","yes","70 mph","A4146","trunk",-0.7060034,52.0103928,-0.7049172,52.0107827
"158203471","V11 Tongwell Street","trunk","3","yes","70 mph","A4146","trunk",-0.6916932,52.0357393,-0.6911859,52.0341723
"158203475","V11 Tongwell Street","trunk","2","yes","70 mph","A4146","trunk",-0.6918688,52.0354703,-0.6925295,52.0375085
"159029040",NA,"trunk",NA,"yes","60 mph","A422","trunk",-1.2878985,52.0726129,-1.287658,52.0723069
"159159657","Great South-West Road","trunk","2","yes","40 mph","A30","trunk",-0.4400162,51.4585459,-0.4414991,51.4569114
"159161617","Poyle Interchange","trunk","3","yes","60 mph",NA,"trunk",-0.5069375,51.4682613,-0.506872,51.4676214
"159163694","Clockhouse Roundabout","trunk","3","yes","40 mph",NA,"trunk",-0.4472294,51.4486374,-0.4474982,51.4489492
"159163810",NA,"trunk","4","yes","60 mph",NA,"trunk",-0.4928194,51.4636227,-0.4930603,51.4631799
